4637,little,小的,xiao3 de5,a
4638,little,一点,yi1 dian3,ad
4639,little,稍许,shao1 xu3,ad
4640,little,一会儿,yi1 hui4 er2,n
4641,live,居住,ju1 zhu4,vi
4642,live,活的,huo2 de5,a
4643,live,实况转播的,shi2 kuang4 zhuan3 bo1 de5,a
4644,lively,活泼的,huo2 po1 de5,a
4645,lively,逼真的,bi1 zhen1 de5,a
4646,liver,肝脏,gan1 zang4,n
4647,living,活的,huo2 de5,a
4648,living,逼真的,bi1 zhen1 de5,a
4649,living,生活,sheng1 huo2,n
4650,living,生计,sheng1 ji4,n
4651,load,装,zhuang1,vt
4652,load,负载,fu4 zai3,n
4653,load,负担,fu4 dan1,n
4654,loaf,一条面包,yi1 tiao2 mian4 bao1,n
4655,loan,贷款,dai4 kuan3,n
4656,loan,借出,jie4 chu1,vt
4657,lobby,游说,you2 shuo1,vi
4658,local,局部,ju2 bu4,n
4659,locate,定位,ding4 wei4,vt
4660,location,位置,wei4 zhi4,n
4661,location,场所,chang3 suo3,n
4662,lock,锁上,suo3 shang4,vt
4663,lock,锁住,suo3 zhu4,vt
4664,lodge,借宿,jie4 su4,vi
4665,lodge,投宿,tou2 su4,vi
4666,log,木料,mu4 liao4,n
4667,logic,逻辑,luo2 ji2,n
4668,logic,推理,tui1 li3,n
4669,logical,符合逻辑的,fu2 he2 luo2 ji2 de5,a
4670,lonely,孤独的,gu1 du2 de5,a
4671,lonely,荒凉的,huang1 liang2 de5,a
4672,long,长的,zhang3 de5,a
4673,long,远的,yuan3 de5,a
4674,long,渴望,ke3 wang4,vi
4675,look,看,kan4,n
4676,look,面容,mian4 rong2,n
4677,look,看,kan4,vi
4678,look,打量,da3 liang4,vt
4679,look,注视,zhu4 shi4,vt
4680,loop,圈,quan1,n
4681,loop,环,huan2,n
4682,loop,循环,xun2 huan2,n
4683,loose,宽松的,kuan1 song1 de5,a
4684,loose,自由的,zi4 you2 de5,a
4685,loosen,解开,jie3 kai1,vt
4686,loosen,使松驰,shi3 song1 chi2,vt
4687,lord,贵族,gui4 zu2,n
4688,lord,上帝,shang4 di4,n
4689,lose,失去,shi1 qu4,vt
4690,lose,错过,cuo4 guo4,vt
4691,lose,迷路,mi2 lu4,vt
4692,loss,遗失,yi2 shi1,n
4693,loss,失败,shi1 bai4,n
4694,loss,损失,sun3 shi1,n
4695,lot,许多,xu3 duo1,n
4696,lot,大量,da4 liang4,n
4697,lot,抽签,chou1 qian1,n
4698,loud,响亮的,xiang3 liang4 de5,a
4699,love,爱,ai4,vt
4700,love,爱情,ai4 qing2,n
4701,love,喜爱,xi3 ai4,n
4702,lovely,可爱的,ke3 ai4 de5,a
4703,lover,情人,qing2 ren2,n
4704,lover,爱好者,ai4 hao3 zhe3,n
4705,low,低的,di1 de5,a
4706,low,矮的,ai3 de5,a
4707,low,低下的,di1 xia4 de5,a
4708,low,卑贱的,bei1 jian4 de5,a
4709,lower,放下,fang4 xia4,vt
4710,loyal,忠诚的,zhong1 cheng2 de5,a
4711,loyal,忠心的,zhong1 xin1 de5,a
4712,loyalty,忠诚,zhong1 cheng2,n
4713,loyalty,忠心,zhong1 xin1,n
4714,luck,运气,yun4 qi4,n
4715,luck,好运,hao3 yun4,n
4716,lucky,幸运的,xing4 yun4 de5,a
4717,lucky,吉祥的,ji2 xiang2 de5,a
4718,luggage,行李,xing2 li3,n
4719,luggage,皮箱,pi2 xiang1,n
4720,lump,块,kuai4,n
4721,lump,肿块,zhong3 kuai4,n
4722,lunch,午餐,wu3 can1,n
4723,lung,肺,fei4,n
4724,luxury,奢侈,she1 chi3,n
4725,luxury,奢侈品,she1 chi3 pin3,n
4726,machine,机器,ji1 qi4,n
4727,machinery,机器,ji1 qi4,n
4728,machinery,机械,ji1 xie4,n
4729,mad,发疯的,fa1 feng1 de5,a
4730,mad,狂热的,kuang2 re4 de5,a
4731,mad,着迷的,zhe5 mi2 de5,a
4732,madam,女士,nu:3 shi4,n
4733,madam,夫人,fu1 ren2,n
4734,magazine,杂志,za2 zhi4,n
4735,magazine,期刊,qi1 kan1,n
4736,magic,魔法,mo2 fa3,n
4737,magic,巫术,wu1 shu4,n
4738,magnet,磁铁,ci2 tie3,n
4739,magnet,磁石,ci2 shi2,n
4740,magnetic,磁性的,ci2 xing4 de5,a
4741,magnetic,有吸引力的,you3 xi1 yin3 li4 de5,a
4742,magnificent,壮丽的,zhuang4 li4 de5,n
4743,magnificent,华丽的,hua2 li4 de5,n
4744,maid,女仆,nu:3 pu1,n
4745,maid,少女,shao3 nu:3,n
4746,mail,邮寄,you2 ji4,vt
4747,mailbox,邮箱,you2 xiang1,n
4748,main,主体,zhu3 ti3,n
4749,main,要点,yao4 dian3,n
4750,mainland,大陆,da4 lu4,n
4751,maintain,维持,wei2 chi2,vt
4752,maintenance,维持,wei2 chi2,n
4753,maintenance,维护,wei2 hu4,n
4754,major,主修,zhu3 xiu1,vi
4755,major,主要的,zhu3 yao4 de5,a
4756,major,专业,zhuan1 ye4,n
4757,majority,多数,duo1 shu4,n
4758,make,使得,shi3 de2,vt
4759,make,做,zuo4,vt
4760,make,制造,zhi4 zao4,n
4761,male,男的,nan2 de5,a
4762,male,雄的,xiong2 de5,a
4763,man,人,ren2,n
4764,man,人类,ren2 lei4,n
4765,manage,管理,guan3 li3,vt
4766,manage,控制,kong4 zhi4,vt
4767,management,管理,guan3 li3,n
4768,management,经营,jing1 ying2,n
4769,manager,经理,jing1 li3,n
4770,mankind,人类,ren2 lei4,n
4771,manner,方式,fang1 shi4,n
4772,manner,态度,tai4 du4,n
4773,manner,礼貌,li3 mao4,n
4774,manual,手工的,shou3 gong1 de5,a
4775,manual,手册,shou3 ce4,n
4776,manual,指南,zhi3 nan2,n
4777,manufacture,制造,zhi4 zao4,n
4778,manufacture,产品,chan3 pin3,n
4779,manufacturer,制造商,zhi4 zao4 shang1,n
4780,many,许多人,xu3 duo1 ren2,pron
4781,March,三月,san1 yue4,n
4782,march,三月,san1 yue4,n
4783,margin,页边的空白,ye4 bian1 de5 kong1 bai2,n
4784,marine,海上的,hai3 shang4 de5,a
4785,marine,海军,hai3 jun1,n
4786,marine,舰队,jian4 dui4,n
4787,mark,记号,ji4 hao4,n
4788,mark,分数,fen1 shu4,n
4789,mark,标明,biao1 ming2,vt
4790,mark,作记号,zuo4 ji4 hao4,vi
4791,market,市场,shi4 chang3,n
4792,market,集市,ji2 shi4,n
4793,marriage,婚姻,hun1 yin1,n
4794,married,已婚的,yi3 hun1 de5,a
4795,marry,娶,qu3,vt
4796,marry,结婚,jie2 hun1,vi
4797,marvelous,了不起的,le5 bu4 qi3 de5,a
4798,mask,面具,mian4 ju4,n
4799,mask,掩饰,yan3 shi4,vt
4800,mask,掩盖,yan3 gai4,vt
4801,mass,大量,da4 liang4,n
4802,mass,群众,qun2 zhong4,n
4803,massive,大规模的,da4 gui1 mo2 de5,a
4804,massive,大量的,da4 liang4 de5,a
4805,master,精通,jing1 tong1,vt
4806,master,主人,zhu3 ren2,n
4807,master,能手,neng2 shou3,n
4808,master,硕士,shuo4 shi4,n
4809,mat,草席,cao3 xi2,n
4810,mat,垫子,dian4 zi5,n
4811,match,相称,xiang1 cheng1,vi
4812,match,比赛,bi3 sai4,n
4813,match,匹配,pi3 pei4,n
4814,match,火柴,huo3 chai2,n
4815,mate,伙伴,huo3 ban4,n
4816,mate,同事,tong2 shi4,n
4817,mate,配偶,pei4 ou3,n
4818,material,材料,cai2 liao4,n
4819,material,原料,yuan2 liao4,n
4820,material,物质的,wu4 zhi4 de5,a
4821,math,数学,shu4 xue2,n
4822,mathematical,数学的,shu4 xue2 de5,a
4823,mathematics,数学,shu4 xue2,n
4824,maths,数学,shu4 xue2,n
4825,matter,事情,shi4 qing2,n
4826,matter,要紧,yao4 jin3,vi
4827,matter,有关系,you3 guan1 xi4,vi
4828,mature,成熟的,cheng2 shu2 de5,a
4829,mature,成熟,cheng2 shu2,vi
4830,maximum,最大的,zui4 da4 de5,a
4831,May,也许,ye3 xu3,aux
4832,May,可以,ke3 yi3,aux
4833,May,五月,wu3 yue4,n
4834,may,也许,ye3 xu3,aux
4835,may,可以,ke3 yi3,aux
4836,may,五月,wu3 yue4,n
4837,maybe,大概,da4 gai4,ad
4838,maybe,也许,ye3 xu3,ad
4839,mayor,市长,shi4 zhang3,n
4840,me,我,wo3,pron
4841,meal,一餐,yi1 can1,n
4842,meaning,意义,yi4 yi4,n
4843,meaning,意思,yi4 si1,n
4844,means,方法,fang1 fa3,n
4845,means,手段,shou3 duan4,n
4846,meantime,其时,qi2 shi2,n
4847,meantime,当时,dang1 shi2,ad
4848,meanwhile,同时,tong2 shi2,ad
4849,meanwhile,当时,dang1 shi2,ad
4850,measure,量,liang4,vt
4851,measure,测量,ce4 liang4,n
4852,measure,措施,cuo4 shi1,n
4853,measurement,衡量,heng2 liang4,n
4854,measurement,测量,ce4 liang4,n
4855,meat,肉,rou4,n
4856,mechanic,技工,ji4 gong1,n
4857,mechanical,机械的,ji1 xie4 de5,a
4858,mechanical,呆板的,dai1 ban3 de5,a
4859,mechanism,机械装置,ji1 xie4 zhuang1 zhi4,n
4860,mechanism,机构,ji1 gou4,n
4861,mechanism,机制,ji1 zhi4,n
4862,medal,奖章,jiang3 zhang1,n
4863,medal,纪念章,ji4 nian4 zhang1,n
4864,media,媒体,mei2 ti3,n
4865,medical,医学的,yi1 xue2 de5,a
4866,medicine,药,yao4,n
4867,medium,媒质,mei2 zhi4,n
4868,medium,中等的,zhong1 deng3 de5,a
4869,meet,遇见,yu4 jian4,vt
4870,meet,相遇,xiang1 yu4,vi
4871,meet,集合,ji2 he2,vi
4872,meeting,会合,hui4 he2,n
4873,meeting,会议,hui4 yi4,n
4874,melt,使融化,shi3 rong2 hua4,vt
4875,member,成员,cheng2 yuan2,n
4876,member,会员,hui4 yuan2,n
4877,membership,成员资格,cheng2 yuan2 zi1 ge2,n
4878,memorial,纪念的,ji4 nian4 de5,a
4879,memorial,纪念碑,ji4 nian4 bei1,n
4880,memorial,纪念堂,ji4 nian4 tang2,n
4881,memory,记忆,ji4 yi4,n
4882,memory,回忆,hui2 yi4,n
4883,mend,修理,xiu1 li3,vt
4884,mend,修补,xiu1 bu3,vt
4885,mental,智力的,zhi4 li4 de5,a
4886,mental,精神的,jing1 shen2 de5,a
4887,mention,提及,ti2 ji2,vt
4888,mention,提及,ti2 ji2,n
4889,mention,说起,shuo1 qi3,n
4890,menu,菜单,cai4 dan1,n
4891,merchant,商人,shang1 ren2,n
4892,mercy,仁慈,ren2 ci2,n
4893,mere,仅仅的,jin3 jin3 de5,a
4894,mere,纯粹的,chun2 cui4 de5,a
4895,merely,仅仅,jin3 jin3,ad
4896,merely,只不过,zhi3 bu4 guo4,ad
4897,merit,长处,zhang3 chu3,n
4898,merit,优点,you1 dian3,n
4899,merry,欢乐的,huan1 le4 de5,a
4900,merry,愉快的,yu2 kuai4 de5,a
4901,mess,混乱,hun4 luan4,n
4902,mess,杂乱,za2 luan4,n
4903,mess,弄脏,nong4 zang4,v
4904,mess,弄乱,nong4 luan4,v
4905,message,信息,xin4 xi1,n
4906,message,消息,xiao1 xi1,n
4907,message,便条,bian4 tiao2,n
4908,message,口信,kou3 xin4,n
4909,metal,金属,jin1 shu3,n
4910,meter,表,biao3,n
4911,meter,仪表,yi2 biao3,n
4912,meter,米,mi3,n
4913,meter,公尺,gong1 chi3,n
4914,method,方法,fang1 fa3,n
4915,method,办法,ban4 fa3,n
4916,metre,米,mi3,n
4917,metre,公尺,gong1 chi3,n
4918,metric,公制的,gong1 zhi4 de5,a
4919,metric,米制的,mi3 zhi4 de5,a
4920,microphone,麦克风,mai4 ke4 feng1,n
4921,microscope,显微镜,xian3 wei1 jing4,n
4922,midday,中午,zhong1 wu3,n
4923,middle,中部的,zhong1 bu4 de5,a
4924,midnight,午夜,wu3 ye4,n
4925,might,力量,li4 liang4,n
4926,might,权力,quan2 li4,n
4927,mild,温柔的,wen1 rou2 de5,a
4928,mild,温暖的,wen1 nuan3 de5,a
4929,mile,英里,ying1 li3,n
4930,military,军事的,jun1 shi4 de5,a
4931,milk,挤(奶),ji3 nai3,vt
4932,mill,磨坊,mo2 fang1,n
4933,mill,制造厂,zhi4 zao4 chang3,n
4934,millimeter,毫米,hao2 mi3,n
4935,million,百万,bai3 wan4,num
4936,mind,头脑,tou2 nao3,n
4937,mind,注意,zhu4 yi4,vt
4938,mind,留心,liu2 xin1,vt
4939,mind,介意,jie4 yi4,vt
4940,mind,反对,fan3 dui4,vt
4941,mine,矿,kuang4,n
4942,mine,矿山,kuang4 shan1,n
4943,mine,地雷,di4 lei2,n
4944,mine,开采,kai1 cai3,vt
4945,mineral,矿物的,kuang4 wu4 de5,a
4946,minimum,最小的,zui4 xiao3 de5,a
4947,minister,部长,bu4 zhang3,n
4948,minister,大臣,da4 chen2,n
4949,ministry,(政府的)部,zheng4 fu3 de5 bu4,n
4950,minor,未成年人,wei4 cheng2 nian2 ren2,n
4951,minor,副修科目,fu4 xiu1 ke1 mu4,n
4952,minority,少数派,shao3 shu4 pai4,n
4953,minority,少数民族,shao3 shu4 min2 zu2,n
4954,minute,分钟,fen1 zhong1,n
4955,minute,片刻,pian4 ke4,n
4956,miracle,奇迹,qi2 ji1,n
4957,mirror,反映,fan3 ying4,vt
4958,mirror,反射,fan3 she4,vt
4959,miserable,痛苦的,tong4 ku3 de5,a
4960,miserable,悲惨的,bei1 can3 de5,a
4961,mislead,误导,wu4 dao3,vt
4962,miss,错过,cuo4 guo4,vt
4963,miss,惦念,dian4 nian4,vt
4964,miss,省略掉,sheng3 lu:e4 diao4,vt
4965,missile,导弹,dao3 dan4,n
4966,missing,缺少的,que1 shao3 de5,a
4967,missing,失去的,shi1 qu4 de5,a
4968,mission,使命,shi3 ming4,n
4969,mission,任务,ren4 wu4,n
4970,mist,薄雾,bo2 wu4,n
4971,mistake,错误,cuo4 wu4,n
4972,mistake,误解,wu4 jie3,vi
4973,mistake,误认为,wu4 ren4 wei2,vi
4974,mister,先生,xian1 sheng1,n
4975,misunderstand,误解,wu4 jie3,vt
4976,misunderstand,误会,wu4 hui4,vt
4977,mix,使混合,shi3 hun4 he2,vt
4978,mix,混淆,hun4 xiao2,vt
4979,mixture,混合,hun4 he2,n
4980,mixture,混合物,hun4 he2 wu4,n
4981,mode,方式,fang1 shi4,n
4982,mode,样式,yang4 shi4,n
4983,model,模型,mo2 xing2,n
4984,model,模式,mo2 shi4,n
4985,model,模特儿,mo2 te4 er2,n
4986,model,模范,mo2 fan4,n
4987,moderate,温和的,wen1 he2 de5,a
4988,moderate,适度的,shi4 du4 de5,a
4989,modern,现代的,xian4 dai4 de5,a
4990,modest,谦虚的,qian1 xu1 de5,a
4991,modify,更改,geng4 gai3,vt
4992,modify,修饰,xiu1 shi4,vt
4993,moist,湿润的,shi1 run4 de5,a
4994,moist,多雨的,duo1 yu3 de5,a
4995,moisture,潮湿,chao2 shi1,n
4996,moisture,湿气,shi1 qi4,n
4997,mold,模子,mo2 zi5,n
4998,mold,塑造,su4 zao4,v
4999,molecule,分子,fen1 zi5,n
5000,moment,片刻,pian4 ke4,n
5001,moment,时刻,shi2 ke4,n
5002,Monday,星期一,xing1 qi1 yi1,n
5003,money,金钱,jin1 qian2,n
5004,money,财富,cai2 fu4,n
5005,monitor,班长,ban1 zhang3,n
5006,monitor,监视器,jian1 shi4 qi4,n
5007,monkey,猴子,hou2 zi5,n
5008,month,月,yue4,n
5009,month,月份,yue4 fen4,n
5010,monthly,月刊,yue4 kan1,n
5011,monument,纪念碑,ji4 nian4 bei1,n
5012,mood,心情,xin1 qing2,n
5013,mood,情绪,qing2 xu4,n
5014,moon,月亮,yue4 liang4,n
5015,moral,道德,dao4 de2,n
5016,moral,品行,pin3 xing2,n
5017,more,更多的东西,geng4 duo1 de5 dong1 xi1,n
5018,moreover,再者,zai4 zhe3,ad
5019,moreover,此外,ci3 wai4,ad
5020,morning,上午,shang4 wu3,n
5021,mosquito,蚊子,wen2 zi5,n
5022,most,最多的,zui4 duo1 de5,a
5023,most,最,zui4,ad
5024,most,大多数,da4 duo1 shu4,n
5025,mostly,主要的,zhu3 yao4 de5,ad
5026,mostly,大部分,da4 bu4 fen1,ad
5027,mother,母亲,mu3 qin1,n
5028,motion,运动,yun4 dong4,n
5029,motion,动作,dong4 zuo4,n
5030,motion,示意,shi4 yi4,vt
5031,motivate,激励,ji1 li4,vt
5032,motivate,激发,ji1 fa1,vt
5033,motive,动机,dong4 ji1,n
5034,motive,目的,mu4 de5,n
5035,motor,发动机,fa1 dong4 ji1,n
5036,motor,机动车,ji1 dong4 che1,n
5037,mould,模子,mo2 zi5,n
5038,mould,浇铸,jiao1 zhu4,vt
5039,mount,登上,deng1 shang4,vt
5040,mount,山,shan1,n
5041,mountain,山脉,shan1 mai4,n
5042,mouse,老鼠,lao3 shu3,n
5043,mouth,嘴,zui3,n
5044,move,移动,yi2 dong4,vt
5045,move,移动,yi2 dong4,vi
5046,move,动作,dong4 zuo4,n
5047,move,行动,xing2 dong4,n
5048,movement,动作,dong4 zuo4,n
5049,movement,活动,huo2 dong4,n
5050,movement,移动,yi2 dong4,n
5051,movie,电影,dian4 ying3,n
5052,much,非常,fei1 chang2,ad
5053,much,多,duo1,n
5054,much,大量,da4 liang4,n
5055,mud,软泥,ruan3 ni2,n
5056,mud,泥浆,ni2 jiang1,n
5057,mug,大杯子,da4 bei1 zi5,n
5058,multiple,多样的,duo1 yang4 de5,a
5059,multiple,复合的,fu4 he2 de5,a
5060,multiply,增加,zeng1 jia1,vt
5061,multiply,乘,cheng2,vt
5062,murder,谋杀,mou2 sha1,vt
5063,muscle,肌肉,ji1 rou4,n
5064,muscle,力量,li4 liang4,n
5065,museum,展览馆,zhan3 lan3 guan3,n
5066,mushroom,蘑菇,mo2 gu1,n
5067,music,音乐,yin1 le4,n
5068,musical,音乐的,yin1 le4 de5,a
5069,musician,音乐家,yin1 le4 jia1,n
5070,must,必须,bi4 xu1,aux
5071,must,一定,yi1 ding4,aux
5072,mutual,相互的,xiang1 hu4 de5,a
5073,mutual,共同的,gong4 tong2 de5,a
5074,my,我的,wo3 de5,pron
5075,myself,我自己,wo3 zi4 ji3,pron
5076,mysterious,神秘的,shen2 mi4 de5,a
5077,mystery,神秘,shen2 mi4,n
5078,mystery,神秘的事物,shen2 mi4 de5 shi4 wu4,n
5079,myth,神话,shen2 hua4,n
5080,myth,虚构的东西,xu1 gou4 de5 dong1 xi1,n
5081,nail,钉子,ding1 zi5,n
5082,nail,钉,ding1,vt
5083,naked,裸体的,luo3 ti3 de5,a
5084,name,名字,ming2 zi4,n
5085,name,说出,shuo1 chu1,vt
5086,name,取名,qu3 ming2,vt
5087,namely,也就是,ye3 jiu4 shi4,ad
5088,narrow,狭的,xia2 de5,a
5089,narrow,狭窄的,xia2 zhai3 de5,a
5090,national,民族的,min2 zu2 de5,a
5091,national,国家的,guo2 jia1 de5,a
5092,nationality,国籍,guo2 ji2,n
5093,nationality,民族,min2 zu2,n
5094,native,本地人,ben3 di4 ren2,n
5095,natural,天然的,tian1 ran2 de5,a
5096,natural,自然的,zi4 ran2 de5,a
5097,naturally,自然地,zi4 ran2 di4,ad
5098,naturally,天然地,tian1 ran2 di4,ad
5099,nature,大自然,da4 zi4 ran2,n
5100,nature,本性,ben3 xing4,n
5101,naval,海军的,hai3 jun1 de5,n
5102,navy,海军,hai3 jun1,n
5103,near,近的,jin4 de5,a
5104,nearby,在附近,zai4 fu4 jin4,ad
5105,nearly,差不多,cha1 bu4 duo1,ad
5106,neat,整洁的,zheng3 jie2 de5,a
5107,neat,简洁的,jian3 jie2 de5,a
5108,necessarily,必然,bi4 ran2,ad
5109,necessarily,必要,bi4 yao4,ad
5110,necessary,必要的,bi4 yao4 de5,a
5111,necessary,必然的,bi4 ran2 de5,a
5112,necessity,必要性,bi4 yao4 xing4,n
5113,necessity,必需品,bi4 xu1 pin3,n
5114,neck,脖子,bo2 zi5,n
5115,need,需要,xu1 yao4,n
5116,need,必需品,bi4 xu1 pin3,n
5117,needle,缝补,feng2 bu3,vt
5118,needle,编织,bian1 zhi1,vt
5119,negative,否定的,fou3 ding4 de5,a
5120,negative,消极的,xiao1 ji2 de5,a
5121,negative,负数,fu4 shu4,n
5122,negative,底片,di3 pian4,n
5123,neglect,忽略,hu1 lu:e4,vt
5124,neglect,疏忽,shu1 hu1,vt
5125,negotiate,谈判,tan2 pan4,vi
5126,negotiate,议定,yi4 ding4,vi
5127,neighbor,邻居,lin2 ju1,n
5128,neighbor,邻国,lin2 guo2,n
5129,neighborhood,邻近地区,lin2 jin4 di4 qu1,n
5130,neighbour,邻居,lin2 ju1,n
5131,neighbourhood,地区,di4 qu1,n
5132,neighbourhood,附近,fu4 jin4,n
5133,neither,也不,ye3 bu4,conj
5134,nephew,侄子,zhi2 zi5,n
5135,nephew,外甥,wai4 sheng1,n
5136,nerve,神经,shen2 jing1,n
5137,nervous,紧张的,jin3 zhang1 de5,a
5138,nervous,易激动的,yi4 ji1 dong4 de5,a
5139,nest,巢,chao2,n
5140,nest,窝,wo1,n
5141,net,净的,jing4 de5,a
5142,net,网,wang3,n
5143,net,网状物,wang3 zhuang4 wu4,n
5144,network,网状物,wang3 zhuang4 wu4,n
5145,network,网络,wang3 luo4,n
5146,neutral,中立的,zhong1 li4 de5,a
5147,neutral,中性的,zhong1 xing4 de5,a
5148,never,决不,jue2 bu4,ad
5149,never,从不,cong2 bu4,ad
5150,never,千万不要,qian1 wan4 bu4 yao4,ad
5151,nevertheless,仍然,reng2 ran2,ad
5152,new,新的,xin1 de5,a
5153,news,新闻,xin1 wen2,n
5154,news,消息,xiao1 xi1,n
5155,next,下次的,xia4 ci4 de5,a
5156,next,其次的,qi2 ci4 de5,a
5157,next,下一次,xia4 yi1 ci4,ad
5158,next,其次,qi2 ci4,ad
5159,nice,美好的,mei3 hao3 de5,a
5160,nice,令人愉快的,ling4 ren2 yu2 kuai4 de5,a
5161,niece,侄女,zhi2 nu:3,n
5162,niece,外甥女,wai4 sheng1 nu:3,n
5163,night,夜晚,ye4 wan3,n
5164,nightmare,恶梦,e4 meng4,n
5165,nightmare,可怕的事物,ke3 pa4 de5 shi4 wu4,n
5166,nine,九,jiu3,num
5167,nineteen,十九,shi2 jiu3,num
5168,ninety,九十,jiu3 shi2,num
5169,ninth,第九,di4 jiu3,num
5170,nitrogen,氮,dan4,n
5171,no,不,bu4,ad
5172,no,没有的,mei2 you3 de5,a
5173,noble,贵族,gui4 zu2,n
5174,nobody,无足轻重的人,wu2 zu2 qing1 zhong4 de5 ren2,n
5175,nod,点头,dian3 tou2,n
5176,noise,喧闹声,xuan1 nao4 sheng1,n
5177,noise,响声,xiang3 sheng1,n
5178,noisy,嘈杂的,cao2 za2 de5,a
5179,noisy,喧闹的,xuan1 nao4 de5,a
5180,none,没有的,mei2 you3 de5,a
5181,nonsense,胡说,hu2 shuo1,n
5182,nonsense,废话,fei4 hua4,n
5183,noodle,面条,mian4 tiao2,n
5184,noon,正午,zheng4 wu3,n
5185,noon,中午,zhong1 wu3,n
5186,nor,也不,ye3 bu4,conj
5187,normal,正常的,zheng4 chang2 de5,a
5188,normal,普通的,pu3 tong1 de5,a
5189,normally,正常地,zheng4 chang2 di4,ad
5190,north,北,bei3,n
5191,north,北方的,bei3 fang1 de5,a
5192,northeast,东北的,dong1 bei3 de5,a
5193,northern,北方的,bei3 fang1 de5,a
5194,northern,北部的,bei3 bu4 de5,a
5195,northwest,西北的,xi1 bei3 de5,a
5196,nose,鼻子,bi2 zi5,n
5197,not,不,bu4,ad
5198,not,没有,mei2 you3,ad
5199,note,笔记,bi3 ji4,n
5200,note,便条,bian4 tiao2,n
5201,note,注释,zhu4 shi4,n
5202,note,记录,ji4 lu4,vt
5203,note,留意,liu2 yi4,vt
5204,nothing,无关紧要的人事物,wu2 guan1 jin3 yao4 de5 ren2 shi4 wu4,n
5205,notice,通知,tong1 zhi1,n
5206,notice,注意,zhu4 yi4,n
5207,noticeable,显而易见的,xian3 er2 yi4 jian4 de5,a
5208,notify,通知,tong1 zhi1,vt
5209,notify,告知,gao4 zhi1,vt
5210,notion,打算,da3 suan4,n
5211,notion,意图,yi4 tu2,n
5212,notion,看法,kan4 fa3,n
5213,novel,新奇的,xin1 qi2 de5,a
5214,novel,新颖的,xin1 ying3 de5,a
5215,now,现在,xian4 zai4,ad
5216,now,立刻,li4 ke4,ad
5217,nowadays,现今,xian4 jin1,ad
5218,nowadays,现今,xian4 jin1,n
5219,nowadays,当今,dang1 jin1,n
5220,nowhere,任何地方都不,ren4 he2 di4 fang1 dou1 bu4,ad
5221,nuclear,原子核的,yuan2 zi5 he2 de5,a
5222,nuclear,核心的,he2 xin1 de5,a
5223,nucleus,核心,he2 xin1,n
5224,nucleus,(原子)核,yuan2 zi5 he2,n
5225,nuisance,讨厌的人东西,tao3 yan4 de5 ren2 dong1 xi1,n
5226,number,数字,shu4 zi4,n
5227,number,号码,hao4 ma3,n
5228,numerous,许多,xu3 duo1,a
5229,nurse,看护,kan4 hu4,vt
5230,nurse,照料,zhao4 liao4,vt
5231,nursery,托儿所,tuo1 er2 suo3,n
5232,nursery,苗圃,miao2 pu3,n
5233,nut,坚果,jian1 guo3,n
5234,nylon,尼龙,ni2 long2,n
5235,obey,服从,fu2 cong2,vi
5236,object,物体,wu4 ti3,n
5237,object,目的,mu4 de5,n
5238,objection,反对,fan3 dui4,n
5239,objection,异议,yi4 yi4,n
5240,objective,目的,mu4 de5,n
5241,objective,目标,mu4 biao1,n
5242,obligation,义务,yi4 wu4,n
5243,obligation,责任,ze2 ren4,n
5244,oblige,迫使,po4 shi3,vt
5245,oblige,感激,gan3 ji1,vt
5246,observation,注意,zhu4 yi4,n
5247,observation,观察,guan1 cha2,n
5248,observation,观察力,guan1 cha2 li4,n
5249,observe,观察,guan1 cha2,vt
5250,observe,注意到,zhu4 yi4 dao4,vt
5251,observer,观测者,guan1 ce4 zhe3,n
5252,obstacle,障碍,zhang4 ai4,n
5253,obtain,获得,huo4 de2,vt
5254,obvious,显而易见的,xian3 er2 yi4 jian4 de5,a
5255,occasional,偶然的,ou3 ran2 de5,a
5256,occasional,临时的,lin2 shi2 de5,a
5257,occupation,占领,zhan4 ling3,n
5258,occupation,占据,zhan4 ju4,n
5259,occupation,职业,zhi2 ye4,n
5260,occupation,工作,gong1 zuo4,n
5261,occupy,占领,zhan4 ling3,vt
5262,occupy,占有,zhan4 you3,vt
5263,occupy,忙碌,mang2 liu4,vt
5264,occur,发生,fa1 sheng1,vi
5265,occurrence,发生,fa1 sheng1,n
5266,occurrence,事件,shi4 jian4,n
5267,ocean,海洋,hai3 yang2,n
5268,oclock,点钟,dian3 zhong1,ad
5269,odd,奇数的,qi2 shu4 de5,a
5270,odd,古怪的,gu3 guai4 de5,a
5271,of,属于的,shu3 yu2 de5,prep
5272,off,(离)开,li2 kai1,ad
5273,off,从离开,cong2 li2 kai1,prep
5274,off,脱离,tuo1 li2,prep
5275,off,从离开,cong2 li2 kai1,
5276,off,脱离,tuo1 li2,
5277,off,从离开,cong2 li2 kai1,
5278,off,脱离,tuo1 li2,
5279,off,从离开,cong2 li2 kai1,
5280,off,脱离,tuo1 li2,
5281,offence,犯罪,fan4 zui4,n
5282,offence,犯规,fan4 gui1,n
5283,offence,冒犯,mao4 fan4,n
5284,offend,冒犯,mao4 fan4,vt
5285,offense,违反,wei2 fan3,n
5286,offense,过错,guo4 cuo4,n
5287,offense,伤害,shang1 hai4,n
5288,offensive,冒犯的,mao4 fan4 de5,a
5289,offensive,进攻的,jin4 gong1 de5,a
5290,offer,出价,chu1 jia4,n
5291,offer,提议,ti2 yi4,n
